text,width,alphabet,font_family,font_size,font_face,symbols_count,is_monospaced
Brother,98,latin,Lucida Console,16,bold,7,True
Clearly,98,latin,Lucida Console,16,bold,7,True
Purpose,98,latin,Lucida Console,16,bold,7,True
Score each,140,latin,Lucida Console,16,bold,10,True
Her need stop,182,latin,Lucida Console,16,bold,13,True
Role movie win,196,latin,Lucida Console,16,bold,14,True
Suggest page southern,294,latin,Lucida Console,16,bold,21,True
Scientist nation opportunity,392,latin,Lucida Console,16,bold,28,True
Peace technology officer relate,434,latin,Lucida Console,16,bold,31,True
Red information last everything,434,latin,Lucida Console,16,bold,31,True
Purpose,92,latin,Lucida Console,16,italic,7,True
Brother,93,latin,Lucida Console,16,italic,7,True
Clearly,94,latin,Lucida Console,16,italic,7,True
Score each,131,latin,Lucida Console,16,italic,10,True
Her need stop,170,latin,Lucida Console,16,italic,13,True
Role movie win,183,latin,Lucida Console,16,italic,14,True
Suggest page southern,274,latin,Lucida Console,16,italic,21,True
Scientist nation opportunity,367,latin,Lucida Console,16,italic,28,True
Peace technology officer relate,404,latin,Lucida Console,16,italic,31,True
Red information last everything,405,latin,Lucida Console,16,italic,31,True
Purpose,100,latin,Lucida Console,16,bold+italic,7,True
Brother,101,latin,Lucida Console,16,bold+italic,7,True
Clearly,102,latin,Lucida Console,16,bold+italic,7,True
Score each,142,latin,Lucida Console,16,bold+italic,10,True
Her need stop,184,latin,Lucida Console,16,bold+italic,13,True
Role movie win,198,latin,Lucida Console,16,bold+italic,14,True
Suggest page southern,296,latin,Lucida Console,16,bold+italic,21,True
Scientist nation opportunity,396,latin,Lucida Console,16,bold+italic,28,True
Peace technology officer relate,436,latin,Lucida Console,16,bold+italic,31,True
Red information last everything,437,latin,Lucida Console,16,bold+italic,31,True
Brother,112,latin,Lucida Console,20,normal,7,True
Clearly,112,latin,Lucida Console,20,normal,7,True
Purpose,112,latin,Lucida Console,20,normal,7,True
Score each,160,latin,Lucida Console,20,normal,10,True
Her need stop,208,latin,Lucida Console,20,normal,13,True
Role movie win,224,latin,Lucida Console,20,normal,14,True
Suggest page southern,336,latin,Lucida Console,20,normal,21,True
Scientist nation opportunity,448,latin,Lucida Console,20,normal,28,True
Peace technology officer relate,496,latin,Lucida Console,20,normal,31,True
Red information last everything,496,latin,Lucida Console,20,normal,31,True
Brother,119,latin,Lucida Console,20,bold,7,True
Clearly,119,latin,Lucida Console,20,bold,7,True
Purpose,119,latin,Lucida Console,20,bold,7,True
Score each,170,latin,Lucida Console,20,bold,10,True
Her need stop,221,latin,Lucida Console,20,bold,13,True
Role movie win,238,latin,Lucida Console,20,bold,14,True
Suggest page southern,357,latin,Lucida Console,20,bold,21,True
Scientist nation opportunity,476,latin,Lucida Console,20,bold,28,True
Peace technology officer relate,527,latin,Lucida Console,20,bold,31,True
Red information last everything,527,latin,Lucida Console,20,bold,31,True
Purpose,114,latin,Lucida Console,20,italic,7,True
Brother,116,latin,Lucida Console,20,italic,7,True
Clearly,116,latin,Lucida Console,20,italic,7,True
Score each,163,latin,Lucida Console,20,italic,10,True
Her need stop,211,latin,Lucida Console,20,italic,13,True
Role movie win,227,latin,Lucida Console,20,italic,14,True
Suggest page southern,339,latin,Lucida Console,20,italic,21,True
Scientist nation opportunity,452,latin,Lucida Console,20,italic,28,True
Peace technology officer relate,498,latin,Lucida Console,20,italic,31,True
Red information last everything,499,latin,Lucida Console,20,italic,31,True
Purpose,122,latin,Lucida Console,20,bold+italic,7,True
Brother,123,latin,Lucida Console,20,bold+italic,7,True
Clearly,124,latin,Lucida Console,20,bold+italic,7,True
Score each,173,latin,Lucida Console,20,bold+italic,10,True
Her need stop,224,latin,Lucida Console,20,bold+italic,13,True
Role movie win,241,latin,Lucida Console,20,bold+italic,14,True
Suggest page southern,360,latin,Lucida Console,20,bold+italic,21,True
Scientist nation opportunity,481,latin,Lucida Console,20,bold+italic,28,True
Peace technology officer relate,530,latin,Lucida Console,20,bold+italic,31,True
Red information last everything,531,latin,Lucida Console,20,bold+italic,31,True
Clearly,38,latin,Arial,9,normal,7,False
Brother,40,latin,Arial,9,normal,7,False
Purpose,47,latin,Arial,9,normal,7,False
Score each,62,latin,Arial,9,normal,10,False
Her need stop,78,latin,Arial,9,normal,13,False
Role movie win,84,latin,Arial,9,normal,14,False
Suggest page southern,129,latin,Arial,9,normal,21,False
Scientist nation opportunity,147,latin,Arial,9,normal,28,False
Peace technology officer relate,167,latin,Arial,9,normal,31,False
Red information last everything,169,latin,Arial,9,normal,31,False
Clearly,39,latin,Arial,9,bold,7,False
Brother,43,latin,Arial,9,bold,7,False
Purpose,48,latin,Arial,9,bold,7,False
Score each,65,latin,Arial,9,bold,10,False
Her need stop,79,latin,Arial,9,bold,13,False
Role movie win,85,latin,Arial,9,bold,14,False
Suggest page southern,132,latin,Arial,9,bold,21,False
Scientist nation opportunity,155,latin,Arial,9,bold,28,False
Red information last everything,176,latin,Arial,9,bold,31,False
Peace technology officer relate,177,latin,Arial,9,bold,31,False
Clearly,40,latin,Arial,9,italic,7,False
Brother,41,latin,Arial,9,italic,7,False
Purpose,46,latin,Arial,9,italic,7,False
Score each,62,latin,Arial,9,italic,10,False
Her need stop,77,latin,Arial,9,italic,13,False
Role movie win,84,latin,Arial,9,italic,14,False
Suggest page southern,127,latin,Arial,9,italic,21,False
Scientist nation opportunity,148,latin,Arial,9,italic,28,False
Peace technology officer relate,168,latin,Arial,9,italic,31,False
Red information last everything,171,latin,Arial,9,italic,31,False
Clearly,42,latin,Arial,9,bold+italic,7,False
Brother,45,latin,Arial,9,bold+italic,7,False
Purpose,48,latin,Arial,9,bold+italic,7,False
Score each,65,latin,Arial,9,bold+italic,10,False
Her need stop,80,latin,Arial,9,bold+italic,13,False
Role movie win,87,latin,Arial,9,bold+italic,14,False
Suggest page southern,132,latin,Arial,9,bold+italic,21,False
Scientist nation opportunity,157,latin,Arial,9,bold+italic,28,False
Peace technology officer relate,178,latin,Arial,9,bold+italic,31,False
Red information last everything,180,latin,Arial,9,bold+italic,31,False
Clearly,45,latin,Arial,11,normal,7,False
Brother,48,latin,Arial,11,normal,7,False
Purpose,55,latin,Arial,11,normal,7,False
Score each,75,latin,Arial,11,normal,10,False
Her need stop,91,latin,Arial,11,normal,13,False
Role movie win,99,latin,Arial,11,normal,14,False
Suggest page southern,151,latin,Arial,11,normal,21,False
Scientist nation opportunity,174,latin,Arial,11,normal,28,False
Peace technology officer relate,200,latin,Arial,11,normal,31,False
Red information last everything,200,latin,Arial,11,normal,31,False
Clearly,49,latin,Arial,11,bold,7,False
Brother,55,latin,Arial,11,bold,7,False
Purpose,60,latin,Arial,11,bold,7,False
Score each,80,latin,Arial,11,bold,10,False
Her need stop,101,latin,Arial,11,bold,13,False
Role movie win,108,latin,Arial,11,bold,14,False
Suggest page southern,166,latin,Arial,11,bold,21,False
Scientist nation opportunity,195,latin,Arial,11,bold,28,False
Peace technology officer relate,221,latin,Arial,11,bold,31,False
Red information last everything,222,latin,Arial,11,bold,31,False
Clearly,47,latin,Arial,11,italic,7,False
Brother,50,latin,Arial,11,italic,7,False
Purpose,55,latin,Arial,11,italic,7,False
Score each,75,latin,Arial,11,italic,10,False
Her need stop,92,latin,Arial,11,italic,13,False
Role movie win,98,latin,Arial,11,italic,14,False
Suggest page southern,151,latin,Arial,11,italic,21,False
Scientist nation opportunity,176,latin,Arial,11,italic,28,False
Peace technology officer relate,201,latin,Arial,11,italic,31,False
Red information last everything,203,latin,Arial,11,italic,31,False
Clearly,50,latin,Arial,11,bold+italic,7,False
Brother,56,latin,Arial,11,bold+italic,7,False
Purpose,59,latin,Arial,11,bold+italic,7,False
Score each,78,latin,Arial,11,bold+italic,10,False
Her need stop,98,latin,Arial,11,bold+italic,13,False
Role movie win,108,latin,Arial,11,bold+italic,14,False
Suggest page southern,163,latin,Arial,11,bold+italic,21,False
Scientist nation opportunity,196,latin,Arial,11,bold+italic,28,False
Peace technology officer relate,216,latin,Arial,11,bold+italic,31,False
Red information last everything,221,latin,Arial,11,bold+italic,31,False
Clearly,48,latin,Arial,12,normal,7,False
Brother,51,latin,Arial,12,normal,7,False
Purpose,59,latin,Arial,12,normal,7,False
Score each,80,latin,Arial,12,normal,10,False
Her need stop,98,latin,Arial,12,normal,13,False
Role movie win,105,latin,Arial,12,normal,14,False
Suggest page southern,161,latin,Arial,12,normal,21,False
Scientist nation opportunity,186,latin,Arial,12,normal,28,False
Red information last everything,212,latin,Arial,12,normal,31,False
Peace technology officer relate,214,latin,Arial,12,normal,31,False
Clearly,53,latin,Arial,12,bold,7,False
Brother,58,latin,Arial,12,bold,7,False
Purpose,65,latin,Arial,12,bold,7,False
Score each,86,latin,Arial,12,bold,10,False
Her need stop,107,latin,Arial,12,bold,13,False
Role movie win,116,latin,Arial,12,bold,14,False
Suggest page southern,179,latin,Arial,12,bold,21,False
Scientist nation opportunity,211,latin,Arial,12,bold,28,False
Peace technology officer relate,235,latin,Arial,12,bold,31,False
Red information last everything,238,latin,Arial,12,bold,31,False
Clearly,52,latin,Arial,12,italic,7,False
Brother,54,latin,Arial,12,italic,7,False
Purpose,60,latin,Arial,12,italic,7,False
Score each,81,latin,Arial,12,italic,10,False
Her need stop,100,latin,Arial,12,italic,13,False
Role movie win,108,latin,Arial,12,italic,14,False
Suggest page southern,165,latin,Arial,12,italic,21,False
Scientist nation opportunity,193,latin,Arial,12,italic,28,False
Peace technology officer relate,219,latin,Arial,12,italic,31,False
Red information last everything,222,latin,Arial,12,italic,31,False
Clearly,54,latin,Arial,12,bold+italic,7,False
Brother,59,latin,Arial,12,bold+italic,7,False
Purpose,64,latin,Arial,12,bold+italic,7,False
Score each,84,latin,Arial,12,bold+italic,10,False
Her need stop,105,latin,Arial,12,bold+italic,13,False
Role movie win,116,latin,Arial,12,bold+italic,14,False
Suggest page southern,175,latin,Arial,12,bold+italic,21,False
Scientist nation opportunity,209,latin,Arial,12,bold+italic,28,False
Peace technology officer relate,231,latin,Arial,12,bold+italic,31,False
Red information last everything,237,latin,Arial,12,bold+italic,31,False
Clearly,58,latin,Arial,14,normal,7,False
Brother,62,latin,Arial,14,normal,7,False
Purpose,72,latin,Arial,14,normal,7,False
Score each,97,latin,Arial,14,normal,10,False
Her need stop,120,latin,Arial,14,normal,13,False
Role movie win,128,latin,Arial,14,normal,14,False
Suggest page southern,197,latin,Arial,14,normal,21,False
Scientist nation opportunity,225,latin,Arial,14,normal,28,False
Red information last everything,259,latin,Arial,14,normal,31,False
Peace technology officer relate,263,latin,Arial,14,normal,31,False
Clearly,65,latin,Arial,14,bold,7,False
Brother,71,latin,Arial,14,bold,7,False
Purpose,79,latin,Arial,14,bold,7,False
Score each,105,latin,Arial,14,bold,10,False
Her need stop,129,latin,Arial,14,bold,13,False
Role movie win,139,latin,Arial,14,bold,14,False
Suggest page southern,217,latin,Arial,14,bold,21,False
Scientist nation opportunity,256,latin,Arial,14,bold,28,False
Peace technology officer relate,287,latin,Arial,14,bold,31,False
Red information last everything,289,latin,Arial,14,bold,31,False
Clearly,64,latin,Arial,14,italic,7,False
Brother,65,latin,Arial,14,italic,7,False
Purpose,73,latin,Arial,14,italic,7,False
Score each,99,latin,Arial,14,italic,10,False
Her need stop,122,latin,Arial,14,italic,13,False
Role movie win,135,latin,Arial,14,italic,14,False
Suggest page southern,202,latin,Arial,14,italic,21,False
Scientist nation opportunity,238,latin,Arial,14,italic,28,False
Peace technology officer relate,269,latin,Arial,14,italic,31,False
Red information last everything,272,latin,Arial,14,italic,31,False
Clearly,69,latin,Arial,14,bold+italic,7,False
Brother,72,latin,Arial,14,bold+italic,7,False
Purpose,79,latin,Arial,14,bold+italic,7,False
Score each,105,latin,Arial,14,bold+italic,10,False
Her need stop,130,latin,Arial,14,bold+italic,13,False
Role movie win,143,latin,Arial,14,bold+italic,14,False
Suggest page southern,217,latin,Arial,14,bold+italic,21,False
Scientist nation opportunity,262,latin,Arial,14,bold+italic,28,False
Peace technology officer relate,290,latin,Arial,14,bold+italic,31,False
Red information last everything,296,latin,Arial,14,bold+italic,31,False
Clearly,65,latin,Arial,16,normal,7,False
Brother,69,latin,Arial,16,normal,7,False
Purpose,78,latin,Arial,16,normal,7,False
Score each,108,latin,Arial,16,normal,10,False
Her need stop,131,latin,Arial,16,normal,13,False
Role movie win,142,latin,Arial,16,normal,14,False
Suggest page southern,215,latin,Arial,16,normal,21,False
Scientist nation opportunity,253,latin,Arial,16,normal,28,False
Red information last everything,289,latin,Arial,16,normal,31,False
Peace technology officer relate,292,latin,Arial,16,normal,31,False
Clearly,68,latin,Arial,16,bold,7,False
Brother,76,latin,Arial,16,bold,7,False
Purpose,85,latin,Arial,16,bold,7,False
Score each,114,latin,Arial,16,bold,10,False
Her need stop,141,latin,Arial,16,bold,13,False
Role movie win,152,latin,Arial,16,bold,14,False
Suggest page southern,237,latin,Arial,16,bold,21,False
Scientist nation opportunity,278,latin,Arial,16,bold,28,False
Peace technology officer relate,312,latin,Arial,16,bold,31,False
Red information last everything,316,latin,Arial,16,bold,31,False
Clearly,69,latin,Arial,16,italic,7,False
Brother,71,latin,Arial,16,italic,7,False
Purpose,80,latin,Arial,16,italic,7,False
Score each,109,latin,Arial,16,italic,10,False
Her need stop,134,latin,Arial,16,italic,13,False
Role movie win,144,latin,Arial,16,italic,14,False
Suggest page southern,221,latin,Arial,16,italic,21,False
Scientist nation opportunity,257,latin,Arial,16,italic,28,False
Peace technology officer relate,295,latin,Arial,16,italic,31,False
Red information last everything,295,latin,Arial,16,italic,31,False
Clearly,73,latin,Arial,16,bold+italic,7,False
Brother,77,latin,Arial,16,bold+italic,7,False
Purpose,85,latin,Arial,16,bold+italic,7,False
Score each,114,latin,Arial,16,bold+italic,10,False
Her need stop,142,latin,Arial,16,bold+italic,13,False
Role movie win,156,latin,Arial,16,bold+italic,14,False
Suggest page southern,237,latin,Arial,16,bold+italic,21,False
Scientist nation opportunity,285,latin,Arial,16,bold+italic,28,False
Peace technology officer relate,316,latin,Arial,16,bold+italic,31,False
Red information last everything,321,latin,Arial,16,bold+italic,31,False
Clearly,85,latin,Arial,20,normal,7,False
Brother,89,latin,Arial,20,normal,7,False
Purpose,100,latin,Arial,20,normal,7,False
Score each,138,latin,Arial,20,normal,10,False
Her need stop,171,latin,Arial,20,normal,13,False
Role movie win,183,latin,Arial,20,normal,14,False
Suggest page southern,282,latin,Arial,20,normal,21,False
Scientist nation opportunity,329,latin,Arial,20,normal,28,False
Peace technology officer relate,373,latin,Arial,20,normal,31,False
