text,width,alphabet,font_family,font_size,font_face,symbols_count,is_monospaced
Quidem porro quae id perferendis fuga,377,latin,Courier,12,bold+italic,37,True
Odio facilis fuga distinctio eaque vel officia,467,latin,Courier,12,bold+italic,46,True
Ab provident animi architecto adipisci ex maiores,497,latin,Courier,12,bold+italic,49,True
Aliquid dolorem enim aspernatur doloremque aut eius,517,latin,Courier,12,bold+italic,51,True
Velit soluta et omnis id totam itaque eaque doloribus,537,latin,Courier,12,bold+italic,53,True
Eius laborum molestiae quam sunt nemo doloribus labore,547,latin,Courier,12,bold+italic,54,True
Natus ea nesciunt tempore id dolor voluptatum magni at,547,latin,Courier,12,bold+italic,54,True
Placeat sapiente quod dolorem adipisci et eaque distinctio,587,latin,Courier,12,bold+italic,58,True
Similique accusamus quam placeat modi eaque odit beatae ipsa iste,657,latin,Courier,12,bold+italic,65,True
Unde quos eligendi possimus quas quos optio laborum deleniti dolor,667,latin,Courier,12,bold+italic,66,True
Iure soluta asperiores repellat sequi atque officiis molestiae accusamus,727,latin,Courier,12,bold+italic,72,True
Tempore,63,latin,Courier,14,normal,7,True
Fugiat cum veritatis,180,latin,Courier,14,normal,20,True
Sapiente magni dicta,180,latin,Courier,14,normal,20,True
Magnam ad dicta officiis,216,latin,Courier,14,normal,24,True
Ullam ullam nobis laborum,225,latin,Courier,14,normal,25,True
Vero excepturi at atque sed,243,latin,Courier,14,normal,27,True
Beatae facilis voluptates rem,261,latin,Courier,14,normal,29,True
Perspiciatis tempora assumenda,270,latin,Courier,14,normal,30,True
Ab rem praesentium excepturi culpa,306,latin,Courier,14,normal,34,True
Quidem porro quae id perferendis fuga,333,latin,Courier,14,normal,37,True
Odio facilis fuga distinctio eaque vel officia,414,latin,Courier,14,normal,46,True
Ab provident animi architecto adipisci ex maiores,441,latin,Courier,14,normal,49,True
Aliquid dolorem enim aspernatur doloremque aut eius,459,latin,Courier,14,normal,51,True
Velit soluta et omnis id totam itaque eaque doloribus,477,latin,Courier,14,normal,53,True
Eius laborum molestiae quam sunt nemo doloribus labore,486,latin,Courier,14,normal,54,True
Natus ea nesciunt tempore id dolor voluptatum magni at,486,latin,Courier,14,normal,54,True
Placeat sapiente quod dolorem adipisci et eaque distinctio,522,latin,Courier,14,normal,58,True
Similique accusamus quam placeat modi eaque odit beatae ipsa iste,585,latin,Courier,14,normal,65,True
Unde quos eligendi possimus quas quos optio laborum deleniti dolor,594,latin,Courier,14,normal,66,True
Iure soluta asperiores repellat sequi atque officiis molestiae accusamus,648,latin,Courier,14,normal,72,True
Tempore,70,latin,Courier,14,bold,7,True
Fugiat cum veritatis,200,latin,Courier,14,bold,20,True
Sapiente magni dicta,200,latin,Courier,14,bold,20,True
Magnam ad dicta officiis,240,latin,Courier,14,bold,24,True
Ullam ullam nobis laborum,250,latin,Courier,14,bold,25,True
Vero excepturi at atque sed,270,latin,Courier,14,bold,27,True
Beatae facilis voluptates rem,290,latin,Courier,14,bold,29,True
Perspiciatis tempora assumenda,300,latin,Courier,14,bold,30,True
Ab rem praesentium excepturi culpa,340,latin,Courier,14,bold,34,True
Quidem porro quae id perferendis fuga,370,latin,Courier,14,bold,37,True
Odio facilis fuga distinctio eaque vel officia,460,latin,Courier,14,bold,46,True
Ab provident animi architecto adipisci ex maiores,490,latin,Courier,14,bold,49,True
Aliquid dolorem enim aspernatur doloremque aut eius,510,latin,Courier,14,bold,51,True
Velit soluta et omnis id totam itaque eaque doloribus,530,latin,Courier,14,bold,53,True
Eius laborum molestiae quam sunt nemo doloribus labore,540,latin,Courier,14,bold,54,True
Natus ea nesciunt tempore id dolor voluptatum magni at,540,latin,Courier,14,bold,54,True
Placeat sapiente quod dolorem adipisci et eaque distinctio,580,latin,Courier,14,bold,58,True
Similique accusamus quam placeat modi eaque odit beatae ipsa iste,650,latin,Courier,14,bold,65,True
Unde quos eligendi possimus quas quos optio laborum deleniti dolor,660,latin,Courier,14,bold,66,True
Iure soluta asperiores repellat sequi atque officiis molestiae accusamus,720,latin,Courier,14,bold,72,True
Tempore,70,latin,Courier,14,italic,7,True
Fugiat cum veritatis,187,latin,Courier,14,italic,20,True
Sapiente magni dicta,187,latin,Courier,14,italic,20,True
Magnam ad dicta officiis,223,latin,Courier,14,italic,24,True
Ullam ullam nobis laborum,232,latin,Courier,14,italic,25,True
Vero excepturi at atque sed,250,latin,Courier,14,italic,27,True
Beatae facilis voluptates rem,268,latin,Courier,14,italic,29,True
Perspiciatis tempora assumenda,277,latin,Courier,14,italic,30,True
Ab rem praesentium excepturi culpa,313,latin,Courier,14,italic,34,True
Quidem porro quae id perferendis fuga,340,latin,Courier,14,italic,37,True
Odio facilis fuga distinctio eaque vel officia,421,latin,Courier,14,italic,46,True
Ab provident animi architecto adipisci ex maiores,448,latin,Courier,14,italic,49,True
Aliquid dolorem enim aspernatur doloremque aut eius,466,latin,Courier,14,italic,51,True
Velit soluta et omnis id totam itaque eaque doloribus,484,latin,Courier,14,italic,53,True
Eius laborum molestiae quam sunt nemo doloribus labore,493,latin,Courier,14,italic,54,True
Natus ea nesciunt tempore id dolor voluptatum magni at,493,latin,Courier,14,italic,54,True
Placeat sapiente quod dolorem adipisci et eaque distinctio,529,latin,Courier,14,italic,58,True
Similique accusamus quam placeat modi eaque odit beatae ipsa iste,592,latin,Courier,14,italic,65,True
Unde quos eligendi possimus quas quos optio laborum deleniti dolor,601,latin,Courier,14,italic,66,True
Iure soluta asperiores repellat sequi atque officiis molestiae accusamus,655,latin,Courier,14,italic,72,True
Tempore,77,latin,Courier,14,bold+italic,7,True
Fugiat cum veritatis,207,latin,Courier,14,bold+italic,20,True
Sapiente magni dicta,207,latin,Courier,14,bold+italic,20,True
Magnam ad dicta officiis,247,latin,Courier,14,bold+italic,24,True
Ullam ullam nobis laborum,257,latin,Courier,14,bold+italic,25,True
Vero excepturi at atque sed,277,latin,Courier,14,bold+italic,27,True
Beatae facilis voluptates rem,297,latin,Courier,14,bold+italic,29,True
Perspiciatis tempora assumenda,307,latin,Courier,14,bold+italic,30,True
Ab rem praesentium excepturi culpa,347,latin,Courier,14,bold+italic,34,True
Quidem porro quae id perferendis fuga,377,latin,Courier,14,bold+italic,37,True
Odio facilis fuga distinctio eaque vel officia,467,latin,Courier,14,bold+italic,46,True
Ab provident animi architecto adipisci ex maiores,497,latin,Courier,14,bold+italic,49,True
Aliquid dolorem enim aspernatur doloremque aut eius,517,latin,Courier,14,bold+italic,51,True
Velit soluta et omnis id totam itaque eaque doloribus,537,latin,Courier,14,bold+italic,53,True
Eius laborum molestiae quam sunt nemo doloribus labore,547,latin,Courier,14,bold+italic,54,True
Natus ea nesciunt tempore id dolor voluptatum magni at,547,latin,Courier,14,bold+italic,54,True
Placeat sapiente quod dolorem adipisci et eaque distinctio,587,latin,Courier,14,bold+italic,58,True
Similique accusamus quam placeat modi eaque odit beatae ipsa iste,657,latin,Courier,14,bold+italic,65,True
Unde quos eligendi possimus quas quos optio laborum deleniti dolor,667,latin,Courier,14,bold+italic,66,True
Iure soluta asperiores repellat sequi atque officiis molestiae accusamus,727,latin,Courier,14,bold+italic,72,True
Tempore,84,latin,Courier,16,normal,7,True
Fugiat cum veritatis,240,latin,Courier,16,normal,20,True
Sapiente magni dicta,240,latin,Courier,16,normal,20,True
Magnam ad dicta officiis,288,latin,Courier,16,normal,24,True
Ullam ullam nobis laborum,300,latin,Courier,16,normal,25,True
Vero excepturi at atque sed,324,latin,Courier,16,normal,27,True
Beatae facilis voluptates rem,348,latin,Courier,16,normal,29,True
Perspiciatis tempora assumenda,360,latin,Courier,16,normal,30,True
Ab rem praesentium excepturi culpa,408,latin,Courier,16,normal,34,True
Quidem porro quae id perferendis fuga,444,latin,Courier,16,normal,37,True
Odio facilis fuga distinctio eaque vel officia,552,latin,Courier,16,normal,46,True
Ab provident animi architecto adipisci ex maiores,588,latin,Courier,16,normal,49,True
Aliquid dolorem enim aspernatur doloremque aut eius,612,latin,Courier,16,normal,51,True
Velit soluta et omnis id totam itaque eaque doloribus,636,latin,Courier,16,normal,53,True
Eius laborum molestiae quam sunt nemo doloribus labore,648,latin,Courier,16,normal,54,True
Natus ea nesciunt tempore id dolor voluptatum magni at,648,latin,Courier,16,normal,54,True
Placeat sapiente quod dolorem adipisci et eaque distinctio,696,latin,Courier,16,normal,58,True
Similique accusamus quam placeat modi eaque odit beatae ipsa iste,780,latin,Courier,16,normal,65,True
Unde quos eligendi possimus quas quos optio laborum deleniti dolor,792,latin,Courier,16,normal,66,True
Iure soluta asperiores repellat sequi atque officiis molestiae accusamus,864,latin,Courier,16,normal,72,True
Tempore,91,latin,Courier,16,bold,7,True
Fugiat cum veritatis,260,latin,Courier,16,bold,20,True
Sapiente magni dicta,260,latin,Courier,16,bold,20,True
Magnam ad dicta officiis,312,latin,Courier,16,bold,24,True
Ullam ullam nobis laborum,325,latin,Courier,16,bold,25,True
Vero excepturi at atque sed,351,latin,Courier,16,bold,27,True
Beatae facilis voluptates rem,377,latin,Courier,16,bold,29,True
Perspiciatis tempora assumenda,390,latin,Courier,16,bold,30,True
Ab rem praesentium excepturi culpa,442,latin,Courier,16,bold,34,True
Quidem porro quae id perferendis fuga,481,latin,Courier,16,bold,37,True
Odio facilis fuga distinctio eaque vel officia,598,latin,Courier,16,bold,46,True
Ab provident animi architecto adipisci ex maiores,637,latin,Courier,16,bold,49,True
Aliquid dolorem enim aspernatur doloremque aut eius,663,latin,Courier,16,bold,51,True
Velit soluta et omnis id totam itaque eaque doloribus,689,latin,Courier,16,bold,53,True
Eius laborum molestiae quam sunt nemo doloribus labore,702,latin,Courier,16,bold,54,True
Natus ea nesciunt tempore id dolor voluptatum magni at,702,latin,Courier,16,bold,54,True
Placeat sapiente quod dolorem adipisci et eaque distinctio,754,latin,Courier,16,bold,58,True
Similique accusamus quam placeat modi eaque odit beatae ipsa iste,845,latin,Courier,16,bold,65,True
Unde quos eligendi possimus quas quos optio laborum deleniti dolor,858,latin,Courier,16,bold,66,True
Iure soluta asperiores repellat sequi atque officiis molestiae accusamus,936,latin,Courier,16,bold,72,True
Tempore,93,latin,Courier,16,italic,7,True
Fugiat cum veritatis,249,latin,Courier,16,italic,20,True
Sapiente magni dicta,249,latin,Courier,16,italic,20,True
Magnam ad dicta officiis,297,latin,Courier,16,italic,24,True
Ullam ullam nobis laborum,309,latin,Courier,16,italic,25,True
Vero excepturi at atque sed,333,latin,Courier,16,italic,27,True
Beatae facilis voluptates rem,357,latin,Courier,16,italic,29,True
Perspiciatis tempora assumenda,369,latin,Courier,16,italic,30,True
Ab rem praesentium excepturi culpa,417,latin,Courier,16,italic,34,True
Quidem porro quae id perferendis fuga,453,latin,Courier,16,italic,37,True
Odio facilis fuga distinctio eaque vel officia,561,latin,Courier,16,italic,46,True
Ab provident animi architecto adipisci ex maiores,597,latin,Courier,16,italic,49,True
Aliquid dolorem enim aspernatur doloremque aut eius,621,latin,Courier,16,italic,51,True
Velit soluta et omnis id totam itaque eaque doloribus,645,latin,Courier,16,italic,53,True
Eius laborum molestiae quam sunt nemo doloribus labore,657,latin,Courier,16,italic,54,True
Natus ea nesciunt tempore id dolor voluptatum magni at,657,latin,Courier,16,italic,54,True
Placeat sapiente quod dolorem adipisci et eaque distinctio,705,latin,Courier,16,italic,58,True
Similique accusamus quam placeat modi eaque odit beatae ipsa iste,789,latin,Courier,16,italic,65,True
Unde quos eligendi possimus quas quos optio laborum deleniti dolor,801,latin,Courier,16,italic,66,True
Iure soluta asperiores repellat sequi atque officiis molestiae accusamus,873,latin,Courier,16,italic,72,True
Tempore,100,latin,Courier,16,bold+italic,7,True
Fugiat cum veritatis,269,latin,Courier,16,bold+italic,20,True
Sapiente magni dicta,269,latin,Courier,16,bold+italic,20,True
Magnam ad dicta officiis,321,latin,Courier,16,bold+italic,24,True
Ullam ullam nobis laborum,334,latin,Courier,16,bold+italic,25,True
Vero excepturi at atque sed,360,latin,Courier,16,bold+italic,27,True
Beatae facilis voluptates rem,386,latin,Courier,16,bold+italic,29,True
Perspiciatis tempora assumenda,399,latin,Courier,16,bold+italic,30,True
Ab rem praesentium excepturi culpa,451,latin,Courier,16,bold+italic,34,True
Quidem porro quae id perferendis fuga,490,latin,Courier,16,bold+italic,37,True
Odio facilis fuga distinctio eaque vel officia,607,latin,Courier,16,bold+italic,46,True
Ab provident animi architecto adipisci ex maiores,646,latin,Courier,16,bold+italic,49,True
Aliquid dolorem enim aspernatur doloremque aut eius,672,latin,Courier,16,bold+italic,51,True
Velit soluta et omnis id totam itaque eaque doloribus,698,latin,Courier,16,bold+italic,53,True
Eius laborum molestiae quam sunt nemo doloribus labore,711,latin,Courier,16,bold+italic,54,True
Natus ea nesciunt tempore id dolor voluptatum magni at,711,latin,Courier,16,bold+italic,54,True
Placeat sapiente quod dolorem adipisci et eaque distinctio,763,latin,Courier,16,bold+italic,58,True
Similique accusamus quam placeat modi eaque odit beatae ipsa iste,854,latin,Courier,16,bold+italic,65,True
Unde quos eligendi possimus quas quos optio laborum deleniti dolor,867,latin,Courier,16,bold+italic,66,True
Iure soluta asperiores repellat sequi atque officiis molestiae accusamus,945,latin,Courier,16,bold+italic,72,True
Tempore,105,latin,Courier,20,normal,7,True
Fugiat cum veritatis,300,latin,Courier,20,normal,20,True
Sapiente magni dicta,300,latin,Courier,20,normal,20,True
Magnam ad dicta officiis,360,latin,Courier,20,normal,24,True
Ullam ullam nobis laborum,375,latin,Courier,20,normal,25,True
Vero excepturi at atque sed,405,latin,Courier,20,normal,27,True
Beatae facilis voluptates rem,435,latin,Courier,20,normal,29,True
Perspiciatis tempora assumenda,450,latin,Courier,20,normal,30,True
Ab rem praesentium excepturi culpa,510,latin,Courier,20,normal,34,True
Quidem porro quae id perferendis fuga,555,latin,Courier,20,normal,37,True
Odio facilis fuga distinctio eaque vel officia,690,latin,Courier,20,normal,46,True
Ab provident animi architecto adipisci ex maiores,735,latin,Courier,20,normal,49,True
